DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Vict Age,Premis Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
201413087,07-01-2020 0.00,06/30/2020 12:00:00 AM,1700,14,Pacific,1446,510,0,STREET,510,3900    INGLEWOOD                    BL,,34.0037,-118.427
211706168,03-04-2021 0.00,04/24/2020 12:00:00 AM,1600,17,Devonshire,1759,510,0,STREET,510,15700    STARE                        ST,,34.2528,-118.4762
201807439,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,2205,18,Southeast,1891,903,50,SINGLE FAMILY DWELLING,903,800 W  169TH                        ST,,33.8781,-118.2891
211504674,01/20/2021 12:00:00 AM,01/21/2020 12:00:00 AM,105,15,N Hollywood,1539,946,0,STREET,946,WILLOWCREST                  AV,HATTERAS,34.1758,-118.3643
210504188,01-05-2021 0.00,12/31/2020 12:00:00 AM,1614,5,Harbor,521,440,28,SINGLE FAMILY DWELLING,440,2100    MT SHASTA                    DR,,33.7694,-118.2955
201611618,08-02-2020 0.00,08-02-2020 0.00,1200,16,Foothill,1659,740,33,"VEHICLE, PASSENGER/TRUCK",740,10000    BREIDT                       AV,,34.2495,-118.2735
231420506,11-06-2023 0.00,04-02-2020 0.00,1825,14,Pacific,1445,354,60,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,12700    PACIFIC                      AV,,33.9993,-118.4397
201406043,02-04-2020 0.00,02-01-2020 0.00,1900,14,Pacific,1496,440,41,HOSPITAL,440,5900 W  CENTURY                      BL,,33.9472,-118.3909
201715344,11-11-2020 0.00,11-10-2020 0.00,1800,17,Devonshire,1794,740,19,PARKING LOT,740,8300    AMIGO                        AV,,34.2215,-118.5379
202109415,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1100,21,Topanga,2157,310,62,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",310,21200    KITTRIDGE                    ST,,34.1912,-118.5941
202110195,05/28/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1845,21,Topanga,2187,310,26,RESTAURANT/FAST FOOD,310,20900 W  VENTURA                      BL,,34.1664,-118.5883
201805919,02-04-2020 0.00,02-04-2020 0.00,1320,18,Southeast,1842,350,45,STREET,350,200 W  111TH                        ST,,33.9348,-118.2762
201906352,02/18/2020 12:00:00 AM,02/17/2020 12:00:00 AM,2230,19,Mission,1918,330,31,STREET,330,13400    SUNNY PALMS                  LN,,34.3055,-118.4271
201314147,07/18/2020 12:00:00 AM,07/17/2020 12:00:00 AM,2000,13,Newton,1341,745,29,"VEHICLE, PASSENGER/TRUCK",745,3400 S  HOPE                         ST,,34.0193,-118.2785
201816843,09-07-2020 0.00,09-07-2020 0.00,1900,18,Southeast,1827,230,38,STREET,230,97TH                         ST,GRAHAM                       AV,33.9481,-118.243
202014957,09/21/2020 12:00:00 AM,09/20/2020 12:00:00 AM,2300,20,Olympic,2062,740,26,"VEHICLE, PASSENGER/TRUCK",740,11TH                         ST,WESTERN,34.0508,-118.3101
202011088,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,800,20,Olympic,2033,480,31,MARKET,480,600 S  WESTERN                      AV,,34.0602,-118.3091
201708718,04/30/2020 12:00:00 AM,03/17/2020 12:00:00 AM,1830,17,Devonshire,1761,310,30,PARKING UNDERGROUND/BUILDING,310,9300    TOPANGA CANYON               BL,,34.2391,-118.6061
230617998,11/18/2023 12:00:00 AM,09-02-2020 0.00,800,6,Hollywood,645,668,27,WEBSITE,668,7000    HAWTHORN                     AV,,34.1004,-118.3414
201814087,07/17/2020 12:00:00 AM,07/16/2020 12:00:00 AM,1700,18,Southeast,1801,510,0,STREET,510,500 W  87TH                         ST,,33.9587,-118.2833
201700730,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1300,17,Devonshire,1723,310,50,SINGLE FAMILY DWELLING,310,20900    CHATSWORTH                   ST,,34.2645,-118.5907
210904745,01/22/2021 12:00:00 AM,11-05-2020 0.00,1200,9,Van Nuys,923,510,0,PARKING LOT,510,6700    VAN NUYS                     BL,,34.1903,-118.4574
201816313,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,620,18,Southeast,1801,310,0,OTHER BUSINESS,310,VERMONT                      AV,99TH                         ST,33.9555,-118.2871
201507716,03/17/2020 12:00:00 AM,03-03-2020 0.00,630,15,N Hollywood,1531,932,34,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",932,12600    OXNARD                       ST,,34.1794,-118.4073
201821790,12-08-2020 0.00,12-05-2020 0.00,1300,18,Southeast,1842,510,0,STREET,510,400 W  111TH                        ST,,33.9347,-118.282
201513112,07/26/2020 12:00:00 AM,07/25/2020 12:00:00 AM,2000,15,N Hollywood,1544,442,0,MARKET,442,12100    MAGNOLIA                     BL,,34.1649,-118.3966
201516541,10/15/2020 12:00:00 AM,10/14/2020 12:00:00 AM,2000,15,N Hollywood,1543,330,56,DRIVEWAY,330,5500    VANTAGE                      AV,,34.1704,-118.3982
201515613,09/27/2020 12:00:00 AM,09/27/2020 12:00:00 AM,230,15,N Hollywood,1567,626,27,STREET,626,WHIPPLE                      ST,CAHUENGA                     BL,34.1479,-118.3615
202018662,12/21/2020 12:00:00 AM,12/21/2020 12:00:00 AM,2230,20,Olympic,2069,210,35,SIDEWALK,210,MENLO                        AV,PICO                         BL,34.0473,-118.2907
211007130,04/15/2021 12:00:00 AM,12/15/2020 12:00:00 AM,1300,10,West Valley,1021,310,0,ALLEY,310,19600    SHERMAN                      WY,,34.201,-118.5605
201911938,07-09-2020 0.00,07-09-2020 0.00,1300,19,Mission,1924,753,55,STREET,753,AZTEC                        ST,ROSSITER                     PL,34.2875,-118.455
202008270,04-04-2020 0.00,04-04-2020 0.00,1325,20,Olympic,2017,761,53,AUTOMATED TELLER MACHINE (ATM),624,3RD                          ST,VERMONT                      AV,34.0691,-118.2917
201708669,04/30/2020 12:00:00 AM,04/30/2020 12:00:00 AM,1000,17,Devonshire,1794,354,60,SINGLE FAMILY DWELLING,354,18800    NAPA                         ST,,34.2264,-118.5428
201417309,09/16/2020 12:00:00 AM,09/16/2020 12:00:00 AM,1810,14,Pacific,1441,740,22,PARKING LOT,740,100 S  VENICE                       BL,,33.9845,-118.4697
202004464,01-11-2020 0.00,01-09-2020 0.00,1938,20,Olympic,2056,341,62,PARKING LOT,341,2700 W  OLYMPIC                      BL,,34.0526,-118.2916
201912803,08-02-2020 0.00,08-01-2020 0.00,2230,19,Mission,1988,510,0,STREET,510,8500    SNOWDEN                      AV,,34.2247,-118.4297
202111395,07-09-2020 0.00,07-08-2020 0.00,1000,21,Topanga,2143,662,67,DEPARTMENT STORE,662,6400    FALLBROOK                    AV,,34.1883,-118.6274
202005203,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1100,20,Olympic,2099,440,18,HIGH SCHOOL,440,1500 W  WASHINGTON                   BL,,34.04,-118.2896
202010991,06/15/2020 12:00:00 AM,06-04-2020 0.00,1745,20,Olympic,2029,341,34,MTA - RED LINE - WILSHIRE/VERMONT,341,3100    WILSHIRE                     BL,,34.0652,-118.2878
210905526,02-08-2021 0.00,12-12-2020 0.00,30,9,Van Nuys,974,420,37,PARKING LOT,420,4700    KESTER                       AV,,34.1561,-118.4574
201916567,11-05-2020 0.00,11-04-2020 0.00,1800,19,Mission,1994,510,0,STREET,510,LANARK                       ST,CEDROS,34.2179,-118.4536
201806149,02-07-2020 0.00,02-07-2020 0.00,1605,18,Southeast,1802,230,43,ALLEY,230,300 W  90TH                         ST,,33.9551,-118.2782
201909151,04/26/2020 12:00:00 AM,04/26/2020 12:00:00 AM,945,19,Mission,1981,626,31,STREET,626,CHASE                        ST,SEPULVEDA                    BL,34.2247,-118.4677
201320407,11/25/2020 12:00:00 AM,11/24/2020 12:00:00 AM,600,13,Newton,1353,626,24,SINGLE FAMILY DWELLING,626,1000 E  42ND                         PL,,34.0067,-118.2581
201917407,11/26/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1910,19,Mission,1908,901,53,SINGLE FAMILY DWELLING,901,13200    CRANSTON                     AV,,34.3117,-118.4186
221508505,04/20/2022 12:00:00 AM,12/31/2020 12:00:00 AM,1200,15,N Hollywood,1525,420,0,STREET,420,5900    CARPENTER                    AV,,34.1776,-118.3889
201609232,05/19/2020 12:00:00 AM,05/17/2020 12:00:00 AM,1130,16,Foothill,1651,624,0,SINGLE FAMILY DWELLING,624,9700    OMELVENY                     AV,,34.246,-118.4142
201917290,11/13/2020 12:00:00 AM,09/29/2020 12:00:00 AM,1100,19,Mission,1999,341,27,"PORCH, RESIDENTIAL",341,8000    CANTALOUPE                   AV,,34.2163,-118.4338
240120333,10/23/2024 12:00:00 AM,10/23/2020 12:00:00 AM,1150,1,Central,182,354,34,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,900 S  HILL                         ST,,34.042,-118.2625
201600695,06/21/2020 12:00:00 AM,06/21/2020 12:00:00 AM,1100,16,Foothill,1693,236,28,SINGLE FAMILY DWELLING,236,12500    SATICOY                      ST,,34.2085,-118.4052
201904016,01-01-2020 0.00,01-01-2020 0.00,300,19,Mission,1982,624,30,STREET,624,15200    ACRE                         ST,,34.23,-118.4644
201317105,09/17/2020 12:00:00 AM,07-08-2020 0.00,1200,13,Newton,1345,845,0,STREET,845,3400 S  CENTRAL                      AV,,34.0124,-118.2565
201606360,02/27/2020 12:00:00 AM,02/25/2020 12:00:00 AM,630,16,Foothill,1685,310,64,SINGLE FAMILY DWELLING,310,8000    TROOST                       AV,,34.2157,-118.3863
201716629,12/24/2020 12:00:00 AM,12/24/2020 12:00:00 AM,2150,17,Devonshire,1755,350,38,STREET,350,9900    ETIWANDA                     AV,,34.25,-118.5317
201906122,02/13/2020 12:00:00 AM,02-12-2020 0.00,1500,19,Mission,1902,510,0,STREET,510,15200    FOOTHILL                     BL,,34.3226,-118.4639
201514572,08/31/2020 12:00:00 AM,08/30/2020 12:00:00 AM,1930,15,N Hollywood,1541,626,37,SINGLE FAMILY DWELLING,626,12500    HESBY                        ST,,34.1619,-118.4062
201509916,05-12-2020 0.00,05-12-2020 0.00,630,15,N Hollywood,1538,331,36,STREET,331,11000    HATTERAS                     ST,,34.1758,-118.3703
201822660,12/25/2020 12:00:00 AM,12/24/2020 12:00:00 AM,1200,18,Southeast,1834,330,42,PARKING UNDERGROUND/BUILDING,330,700 E  108TH                        ST,,33.9383,-118.263
201709999,06-12-2020 0.00,06-06-2020 0.00,1815,17,Devonshire,1737,354,77,DEPARTMENT STORE,354,11100    BALBOA                       BL,,34.272,-118.5022
201418463,10-09-2020 0.00,10-08-2020 0.00,1800,14,Pacific,1479,510,0,DRIVEWAY,510,7700    GODDARD                      AV,,33.9653,-118.3732
201418521,10-10-2020 0.00,10-10-2020 0.00,200,14,Pacific,1401,330,32,OTHER RESIDENCE,330,PEARL                        ST,WESTGATE                     AV,34.0279,-118.4466
201511845,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1430,15,N Hollywood,1526,440,41,AUTO REPAIR SHOP,440,6300 N  LANKERSHIM                   BL,,34.1849,-118.3867
201609103,05/15/2020 12:00:00 AM,05-12-2020 0.00,1850,16,Foothill,1651,442,27,OTHER STORE,442,9700    LAUREL CANYON                BL,,34.2459,-118.4185
201714419,10/19/2020 12:00:00 AM,10/18/2020 12:00:00 AM,300,17,Devonshire,1764,341,35,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",341,9400    CORBIN                       AV,,34.241,-118.5623
231817823,10/13/2023 12:00:00 AM,08/23/2020 12:00:00 AM,1,18,Southeast,1846,354,32,SINGLE FAMILY DWELLING,354,1500 E  112TH                        ST,,33.9332,-118.2485
211609588,07/13/2021 12:00:00 AM,06-10-2020 0.00,1200,16,Foothill,1617,341,45,SINGLE FAMILY DWELLING,341,8400    GRENOBLE                     ST,,34.2606,-118.3158
201518783,12/18/2020 12:00:00 AM,12/17/2020 12:00:00 AM,2000,15,N Hollywood,1529,310,0,RESTAURANT/FAST FOOD,310,10500    VICTORY                      BL,,34.1849,-118.3597
231212586,05/24/2023 12:00:00 AM,06-03-2020 0.00,2150,12,77th Street,1241,354,36,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,6400    8TH                          AV,,33.9821,-118.3318
202104131,01-04-2020 0.00,01-03-2020 0.00,2330,21,Topanga,2177,510,0,PARKING LOT,510,5700    CANOGA                       AV,,34.1733,-118.5974
201510892,06-04-2020 0.00,06-04-2020 0.00,1610,15,N Hollywood,1502,761,29,GAS STATION,761,SHERMAN                      WY,COLDWATER CA                 BL,34.2111,-118.4106
201413666,07-12-2020 0.00,07-12-2020 0.00,1318,14,Pacific,1402,310,50,SINGLE FAMILY DWELLING,310,2500    BARRY                        AV,,34.0291,-118.4425
201517425,11-10-2020 0.00,11-09-2020 0.00,1730,15,N Hollywood,1566,440,53,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",440,10900    WHIPPLE                      ST,,34.1481,-118.3673
202012907,08-02-2020 0.00,08-02-2020 0.00,930,20,Olympic,2053,310,28,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",310,900 S  OXFORD                       AV,,34.0522,-118.3074
201809000,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,910,18,Southeast,1824,331,56,MARKET,331,102ND                        ST,AVALON                       BL,33.947,-118.2594
201806532,02-12-2020 0.00,02-12-2020 0.00,1000,18,Southeast,1842,664,73,SINGLE FAMILY DWELLING,664,100 E  110TH                        ST,,33.9357,-118.2739
201710957,07-09-2020 0.00,07-08-2020 0.00,1400,17,Devonshire,1722,420,24,DRIVEWAY,420,10400    OWENSMOUTH                   AV,,34.2591,-118.6017
201906265,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,2020,19,Mission,1958,626,33,SINGLE FAMILY DWELLING,626,14500    JUDD                         ST,,34.2513,-118.4482
201409270,04-04-2020 0.00,03/18/2020 12:00:00 AM,1500,14,Pacific,1466,330,68,SINGLE FAMILY DWELLING,330,7300    ALVERSTONE                   AV,,33.9754,-118.3973
201412079,06-04-2020 0.00,05-06-2020 0.00,1225,14,Pacific,1473,354,53,OTHER PREMISE,354,7800    VERAGUA                      DR,,33.9646,-118.4339
201812554,06/14/2020 12:00:00 AM,06/14/2020 12:00:00 AM,1515,18,Southeast,1801,626,22,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",626,600 W  91ST                         ST,,33.9542,-118.2848
201912623,07/28/2020 12:00:00 AM,07/28/2020 12:00:00 AM,1030,19,Mission,1967,888,73,YARD (RESIDENTIAL/BUSINESS),888,14000    REMINGTON                    ST,,0,0
201506062,02-11-2020 0.00,02-10-2020 0.00,1600,15,N Hollywood,1517,440,37,SINGLE FAMILY DWELLING,440,11100    LEMAY                        ST,,34.1911,-118.3732
202009702,05/13/2020 12:00:00 AM,05/13/2020 12:00:00 AM,2000,20,Olympic,2073,330,49,STREET,330,2800 W  15TH                         ST,,34.0454,-118.3061
202108050,04-06-2020 0.00,04-06-2020 0.00,1145,21,Topanga,2105,626,28,SINGLE FAMILY DWELLING,626,8500    INTERNATIONAL                AV,,34.2246,-118.5994
201710267,06/22/2020 12:00:00 AM,06/14/2020 12:00:00 AM,730,17,Devonshire,1705,420,45,PARKING LOT,420,17300    SESNON                       BL,,34.3074,-118.5108
211605466,02/21/2021 12:00:00 AM,06/14/2020 12:00:00 AM,1330,16,Foothill,1687,354,37,SINGLE FAMILY DWELLING,354,11100    STRATHERN                    ST,,34.2157,-118.373
211407773,03-04-2021 0.00,12/17/2020 12:00:00 AM,800,14,Pacific,1428,440,72,SINGLE FAMILY DWELLING,440,QUEENSLAND                   ST,SELBY                        AV,34.0298,-118.4171
201504300,01-06-2020 0.00,01-06-2020 0.00,1310,15,N Hollywood,1521,624,24,MTA BUS,624,VANOWEN                      ST,ETHEL                        AV,34.194,-118.4181
201608868,05-08-2020 0.00,05-08-2020 0.00,630,16,Foothill,1617,761,38,STREET,761,10800    SHERMAN GROVE                AV,,34.2652,-118.3201
202115991,11/15/2020 12:00:00 AM,11/14/2020 12:00:00 AM,1930,21,Topanga,2157,420,0,STREET,420,6700    ETON                         AV,,34.1926,-118.5955
201904394,01-09-2020 0.00,01-09-2020 0.00,1210,19,Mission,1974,624,26,DEPARTMENT STORE,624,14500    NORDHOFF                     ST,,34.2354,-118.4481
201313321,07-03-2020 0.00,07-03-2020 0.00,1310,13,Newton,1317,210,28,STREET,210,WASHINGTON                   ST,HOOPER                       ST,34.0214,-118.2461
202117028,12/15/2020 12:00:00 AM,12/15/2020 12:00:00 AM,1105,21,Topanga,2105,624,39,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",624,8300    NORTHGATE                    AV,,34.2209,-118.6041
202110573,06/16/2020 12:00:00 AM,06/16/2020 12:00:00 AM,1955,21,Topanga,2149,210,27,STREET,210,6900    JUMILLA                      AV,,34.1958,-118.5633
201614921,11/20/2020 12:00:00 AM,11/19/2020 12:00:00 AM,2000,16,Foothill,1606,510,0,STREET,510,CLYBOURN                     ST,FOOTHILL                     ST,34.2783,-118.3738
201918144,12/16/2020 12:00:00 AM,12/16/2020 12:00:00 AM,1557,19,Mission,1967,440,35,SINGLE FAMILY DWELLING,440,9600    ELON                         AV,,34.2456,-118.4401
201515410,09/21/2020 12:00:00 AM,09/20/2020 12:00:00 AM,1930,15,N Hollywood,1512,740,0,OTHER BUSINESS,740,12800    SHERMAN                      WY,,34.2012,-118.4116
202107739,03/25/2020 12:00:00 AM,03/24/2020 12:00:00 AM,30,21,Topanga,2177,946,38,SINGLE FAMILY DWELLING,946,5600    WINNETKA                     AV,,34.174,-118.5888
211404443,01-05-2021 0.00,11/23/2020 12:00:00 AM,2220,14,Pacific,1427,341,24,GARAGE/CARPORT,341,11000    ROSE                         AV,,34.0224,-118.4216
201909100,04/25/2020 12:00:00 AM,04/25/2020 12:00:00 AM,1610,19,Mission,1981,230,58,"AUTO DEALERSHIP (CHEVY, FORD, BMW, MERCEDES, ETC.)",230,15500    ROSCOE                       BL,,34.2267,-118.4704
201611589,06/19/2020 12:00:00 AM,06/19/2020 12:00:00 AM,1035,16,Foothill,1685,341,28,SINGLE FAMILY DWELLING,341,7600    BECK                         AV,,34.2085,-118.3834
201420733,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,600,14,Pacific,1437,510,0,STREET,510,11100    CHARNOCK                     RD,,34.0168,-118.4203
201415451,08/13/2020 12:00:00 AM,08/13/2020 12:00:00 AM,1230,14,Pacific,1443,745,0,ELEMENTARY SCHOOL,745,900    COEUR D ALENE                AV,,33.9912,-118.4527
201821164,11/25/2020 12:00:00 AM,11/25/2020 12:00:00 AM,2200,18,Southeast,1824,230,57,STREET,230,CENTURY,COMPTON,33.947,-118.2594
201609054,05/14/2020 12:00:00 AM,05-09-2020 0.00,1900,16,Foothill,1657,510,0,DRIVEWAY,510,7100    GREELEY                      ST,,34.249,-118.2859
211507244,03/25/2021 12:00:00 AM,04-01-2020 0.00,1305,15,N Hollywood,1506,956,33,SINGLE FAMILY DWELLING,956,SATICOY,VINELAND,34.2084,-118.3703
220309099,04/14/2022 12:00:00 AM,06/23/2020 12:00:00 AM,1530,3,Southwest,311,354,72,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",354,2600    CARMONA                      AV,,34.0325,-118.3639
201409927,04/22/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1440,14,Pacific,1412,946,0,OTHER BUSINESS,946,500    OCEAN FRONT                  WK,,33.9933,-118.4765
201406795,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,10,14,Pacific,1407,210,45,DRIVEWAY,210,3600    DUNN                         DR,,34.0273,-118.4029
202016768,11-05-2020 0.00,10/30/2020 12:00:00 AM,1100,20,Olympic,2001,341,30,SINGLE FAMILY DWELLING,341,500 N  GOWER                        ST,,34.079,-118.3227
201404173,01-03-2020 0.00,01-01-2020 0.00,1830,14,Pacific,1453,480,48,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",480,13300    BEACH                        AV,,33.9926,-118.4418
201514167,08/20/2020 12:00:00 AM,08/20/2020 12:00:00 AM,30,15,N Hollywood,1589,626,32,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",626,3600    BARHAM                       BL,,34.1362,-118.342
202114839,10/15/2020 12:00:00 AM,10-10-2020 0.00,800,21,Topanga,2158,420,0,PARKING UNDERGROUND/BUILDING,420,21300    ERWIN                        ST,,34.1829,-118.5943
202011664,07-02-2020 0.00,07-02-2020 0.00,930,20,Olympic,2074,624,66,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",624,2800 W  PICO                         BL,,34.0472,-118.301
202110122,06-03-2020 0.00,06-02-2020 0.00,1150,21,Topanga,2134,510,0,PARKING LOT,510,7100    SHOUP                        AV,,34.1996,-118.6146
201615887,12/21/2020 12:00:00 AM,12-05-2020 0.00,2100,16,Foothill,1684,236,63,SINGLE FAMILY DWELLING,236,7700    RADFORD                      AV,,34.2103,-118.3921
201804711,01/14/2020 12:00:00 AM,01/13/2020 12:00:00 AM,1800,18,Southeast,1849,745,54,"VEHICLE, PASSENGER/TRUCK",745,11400    GORMAN                       AV,,33.9315,-118.232
201508997,04/21/2020 12:00:00 AM,04/19/2020 12:00:00 AM,100,15,N Hollywood,1553,310,73,PARKING UNDERGROUND/BUILDING,310,11500    RIVERSIDE                    DR,,34.1577,-118.3823
201513434,08-03-2020 0.00,07/31/2020 12:00:00 AM,1900,15,N Hollywood,1522,510,0,STREET,510,MORSE,ARCHWOOD,34.1924,-118.4173
202004732,01/17/2020 12:00:00 AM,01/17/2020 12:00:00 AM,630,20,Olympic,2062,230,56,STREET,230,900 S  GRAMERCY                     PL,,34.0484,-118.3131
202106210,02/18/2020 12:00:00 AM,02/18/2020 12:00:00 AM,1845,21,Topanga,2156,930,23,SHOPPING MALL (COMMON AREA),930,6600    TOPANGA CANYON               BL,,34.1905,-118.6059
201607119,03/14/2020 12:00:00 AM,03/14/2020 12:00:00 AM,1305,16,Foothill,1621,903,48,SINGLE FAMILY DWELLING,903,10600    LAUREL CANYON                BL,,34.2625,-118.4361
202115383,10/28/2020 12:00:00 AM,10/28/2020 12:00:00 AM,100,21,Topanga,2189,624,15,GROUP HOME,624,4900    SERRANIA                     AV,,34.159,-118.5883
201605774,02-12-2020 0.00,02-10-2020 0.00,2300,16,Foothill,1657,440,43,PARKING LOT,440,10100    TUJUNGA CANYON               BL,,34.2501,-118.2859
201712652,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1750,17,Devonshire,1793,946,0,STREET,946,19200    PARTHENIA                    ST,,34.2282,-118.5535
